Gene,Gene_name,Reliability,Main_location,Additional_location,Extracellular_location,Enhanced,Supported,Approved,Uncertain,SCVintensity,SCVspatial,Cell_cycle_dependency,GO_id,compartment,Multilocalizing,SCV,mitosis,enzyme,Protein,IsCCD,IsNonCCD,IsInterphaseCCD,IsMitoticCCD,IsTranscriptRegCCD,IsNonTranscriptRegCCD,Melting Temperature (deg C),Log2 Length,Disordered Residue Fraction,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ENSG00000178537,SLC25A20,Approved,Cytosol;Mitochondria,,,,Mitochondria,,Cytosol,Cytosol,,,Cytosol (GO:0005829);Mitochondria (GO:0005739),cyto,TRUE,TRUE,False,TRUE,SLC25A20,False,False,False,False,False,False,59.12753165,,,,,,,,
ENSG00000178585,CTNNBIP1,Approved,Cell Junctions;Mitochondria;Plasma membrane,,,,,Cell Junctions;Mitochondria;Plasma membrane,,,,,Cell Junctions (GO:0030054);Mitochondria (GO:0005739);Plasma membrane (GO:0005886),cyto,TRUE,FALSE,False,FALSE,CTNNBIP1,False,False,False,False,False,False,55.30812766,,,,,,,,
ENSG00000178586,OR6B3,Approved,Plasma membrane,Cytosol,,,,Plasma membrane,Cytosol,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),cyto,TRUE,FALSE,False,FALSE,OR6B3,False,False,False,False,False,False,,8.370687407,0.0,,,,,,
ENSG00000178605,GTPBP6,Approved,Mitochondria,Nucleoplasm,,,,Mitochondria;Nucleoplasm,,,,,Mitochondria (GO:0005739);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,GTPBP6,False,False,False,False,False,False,49.18753141,,,,,,,,
ENSG00000178685,PARP10,Supported,Nucleoli rim,Cytosol;Golgi apparatus,,,Cytosol;Nucleoli rim,Golgi apparatus,,Cytosol;Nucleoli rim,,,Cytosol (GO:0005829);Golgi apparatus (GO:0005794);Nucleoli rim (GO:0005730),cell,TRUE,TRUE,False,TRUE,PARP10,False,True,False,False,False,False,45.49734298,,,,,,,,
ENSG00000178691,SUZ12,Supported,Nuclear bodies;Nucleoli;Nucleoli rim;Nucleoplasm,,,,Nuclear bodies;Nucleoli;Nucleoli rim;Nucleoplasm,,,,Nuclear bodies;Nucleoli;Nucleoli rim;Nucleoplasm,,Nuclear bodies (GO:0016604);Nucleoli (GO:0005730);Nucleoli rim (GO:0005730);Nucleoplasm (GO:0005654),nuc,TRUE,TRUE,False,FALSE,SUZ12,True,False,True,False,False,True,47.78862023,9.529430554,0.418132612,,,,,,
ENSG00000178695,KCTD12,Approved,Mitochondria,,,,,Mitochondria,,,,,Mitochondria (GO:0005739),cyto,FALSE,FALSE,False,FALSE,KCTD12,False,False,False,False,False,False,59.23045285,,,,,,,,
ENSG00000178718,RPP25,Supported,Nucleoplasm,Centriolar satellite,,,Nucleoplasm,Centriolar satellite,,,,,Centriolar satellite (GO:0034451);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,RPP25,False,False,False,False,False,False,58.94756215,7.636624621,0.59798995,,,,,,
ENSG00000178726,THBD,Approved,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,THBD,False,False,False,False,False,False,65.68429415,,,,,,,,
ENSG00000178750,STX19,Approved,Intermediate filaments,Cytosol,,,,Cytosol;Intermediate filaments,,,,,Cytosol (GO:0005829);Intermediate filaments (GO:0045111),cyto,TRUE,FALSE,False,FALSE,STX19,False,False,False,False,False,False,,8.199672345,0.06122449,,,,,,
ENSG00000178764,ZHX2,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,ZHX2,False,False,False,False,False,False,45.1571393,9.709083813,0.479091995,,,,,,
ENSG00000178802,MPI,Approved,Cytosol,Plasma membrane,,,,Cytosol;Plasma membrane,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),cyto,TRUE,FALSE,False,TRUE,MPI,False,False,False,False,False,False,50.15885982,8.724513853,0.047281324000000007,,,,,,
ENSG00000178814,OPLAH,Approved,Nucleoli fibrillar center,,,,,Nucleoli fibrillar center,,,,,Nucleoli fibrillar center (GO:0001650),nuc,FALSE,FALSE,False,TRUE,OPLAH,False,False,False,False,False,False,53.75770238,,,,,,,,
ENSG00000178896,EXOSC4,Approved,Cytosol;Nucleoplasm;Vesicles,,,,Cytosol;Nucleoplasm,,Vesicles,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,FALSE,False,FALSE,EXOSC4,False,False,False,False,False,False,62.79977703,,,,,,,,
ENSG00000178904,DPY19L3,Approved,Microtubules,,,,,Microtubules,,,,,Microtubules (GO:0015630),cyto,FALSE,FALSE,False,FALSE,DPY19L3,False,False,False,False,False,False,52.66739042,,,,,,,,
ENSG00000178913,TAF7,Approved,Nucleoplasm,Golgi apparatus,,,,Golgi apparatus;Nucleoplasm,,,,,Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,TAF7,False,False,False,False,False,False,53.83623059,8.447083226,0.53008596,,,,,,
ENSG00000178917,ZNF852,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,Cytosol (GO:0005829),cyto,FALSE,TRUE,False,FALSE,ZNF852,False,False,False,False,False,False,53.17967472,,,,,,,,
ENSG00000178921,PFAS,Approved,Vesicles,,,,,Vesicles,,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,TRUE,PFAS,False,False,False,False,False,False,50.51255638,,,,,,,,
ENSG00000178922,HYI,Approved,Cytosol;Plasma membrane,Golgi apparatus,,,,Cytosol;Golgi apparatus;Plasma membrane,,Plasma membrane,,,Cytosol (GO:0005829);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),cyto,TRUE,TRUE,False,TRUE,HYI,False,True,False,False,False,False,61.24991176,8.113742166,0.075812274,,,,,,
ENSG00000178950,GAK,Supported,Golgi apparatus,Vesicles,,,Golgi apparatus,Vesicles,,,,,Golgi apparatus (GO:0005794);Vesicles (GO:0043231),cyto,TRUE,FALSE,False,FALSE,GAK,False,False,False,False,False,False,46.32355943,10.35645197,0.39359267700000006,,,,,,
ENSG00000178951,ZBTB7A,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,ZBTB7A,False,False,False,False,False,False,52.49331068,,,,,,,,
ENSG00000178952,TUFM,Enhanced,Mitochondria,,,Mitochondria,,,,Mitochondria,,,Mitochondria (GO:0005739),cyto,FALSE,TRUE,False,FALSE,TUFM,False,False,False,False,False,False,50.35597472,,,,,,,,
ENSG00000178966,RMI1,Supported,Nuclear bodies;Nucleoplasm,,,,Nuclear bodies;Nucleoplasm,,,,,,Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,RMI1,False,False,False,False,False,False,45.54716789,9.28771238,0.2864,,,,,,
ENSG00000178971,CTC1,Supported,Nucleoplasm,Cytosol,,,Nucleoplasm,,Cytosol,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,CTC1,False,False,False,False,False,False,,10.24911345,0.04601479,,,,,,
ENSG00000178982,EIF3K,Supported,Cytosol,,,,Cytosol,,,Cytosol,,,Cytosol (GO:0005829),cyto,FALSE,TRUE,False,FALSE,EIF3K,False,True,False,False,False,False,52.5855414,7.768184325,0.0,,,,,,
ENSG00000178996,SNX18,Approved,Cytosol,,,,,Cytosol,,,,,Cytosol (GO:0005829),cyto,FALSE,FALSE,False,FALSE,SNX18,False,False,False,False,False,False,47.94645101,9.294620749,0.299363057,,,,,,
ENSG00000178999,AURKB,Enhanced,Nucleoplasm,Midbody,,Midbody;Nucleoplasm,,,,Nucleoplasm,,Midbody (biological definition);N/A (custom data),Midbody (GO:0030496);Nucleoplasm (GO:0005654),nuc,TRUE,TRUE,False,FALSE,AURKB,True,False,True,False,True,False,47.396831899999995,8.426264755,0.10755814,,,,,,
ENSG00000179010,MRFAP1,Supported,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm,,,Nucleoplasm (GO:0005654),nuc,FALSE,TRUE,False,FALSE,MRFAP1,False,True,False,False,False,False,50.52222879,,,,,,,,
ENSG00000179041,RRS1,Supported,Nucleoli,,,,Nucleoli,,,,,,Nucleoli (GO:0005730),nuc,FALSE,FALSE,False,FALSE,RRS1,True,False,False,True,False,True,55.59046895,8.511752654,0.74520548,,,,,,
ENSG00000179091,CYC1,Approved,Mitochondria,Cytosol;Nuclear bodies;Nucleoplasm,,,,Cytosol;Mitochondria;Nuclear bodies;Nucleoplasm,,Mitochondria,,,Cytosol (GO:0005829);Mitochondria (GO:0005739);Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654),cell,TRUE,TRUE,False,TRUE,CYC1,False,False,False,False,False,False,57.14782079,,,,,,,,
ENSG00000179094,PER1,Supported,Cytosol,Nucleoplasm,,,Cytosol;Nucleoplasm,,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,PER1,False,False,False,False,False,False,50.01740623,10.33315535,0.650387597,,,,,,
ENSG00000179104,TMTC2,Approved,Plasma membrane,Actin filaments,,,,Actin filaments;Plasma membrane,,Actin filaments,,,Actin filaments (GO:0015629);Plasma membrane (GO:0005886),cyto,TRUE,TRUE,False,FALSE,TMTC2,False,True,False,False,False,False,,9.707359132,0.015550238999999999,,,,,,
ENSG00000179111,HES7,Approved,Nucleoplasm,Nucleoli,,,,Nucleoli;Nucleoplasm,,Nucleoli,,,Nucleoli (GO:0005730);Nucleoplasm (GO:0005654),nuc,TRUE,TRUE,False,FALSE,HES7,False,True,False,False,False,False,,7.813781191,0.6088888889999999,,,,,,
ENSG00000179115,FARSA,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,Cytosol (GO:0005829),cyto,FALSE,TRUE,False,FALSE,FARSA,False,False,False,False,False,False,50.40241267,,,,,,,,
ENSG00000179119,SPTY2D1,Enhanced,Nucleoli;Nucleoplasm,,,Nucleoli;Nucleoplasm,,,,,,,Nucleoli (GO:0005730);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,SPTY2D1,False,False,False,False,False,False,49.76498924,,,,,,,,
ENSG00000179134,SAMD4B,Enhanced,Cytosol,,,Cytosol,,,,Cytosol,,,Cytosol (GO:0005829),cyto,FALSE,TRUE,False,FALSE,SAMD4B,False,True,False,False,False,False,48.02734242,,,,,,,,
ENSG00000179144,GIMAP7,Supported,Golgi apparatus;Vesicles,,,,Golgi apparatus;Vesicles,,,,,,Golgi apparatus (GO:0005794);Vesicles (GO:0043231),cyto,TRUE,FALSE,False,FALSE,GIMAP7,False,False,False,False,False,False,57.22435991,,,,,,,,
ENSG00000179151,EDC3,Supported,Cytoplasmic bodies,,,,Cytoplasmic bodies,,,,,,Cytoplasmic bodies (GO:0036464),cyto,FALSE,FALSE,False,FALSE,EDC3,False,False,False,False,False,False,48.81901694,8.988684687000001,0.281496063,,,,,,
ENSG00000179218,CALR,Supported,Endoplasmic reticulum,,,,Endoplasmic reticulum,,,,,,Endoplasmic reticulum (GO:0005783),cyto,FALSE,FALSE,False,FALSE,CALR,False,False,False,False,False,False,49.53583994,8.703903573,0.505995204,,,,,,
ENSG00000179222,MAGED1,Approved,Cytosol,,,,,Cytosol,,,,,Cytosol (GO:0005829),cyto,FALSE,FALSE,False,FALSE,MAGED1,False,False,False,False,False,False,46.473906400000004,,,,,,,,
ENSG00000179240,GVQW3,Approved,Centrosome;Nucleoplasm,Endoplasmic reticulum,,,,Centrosome;Endoplasmic reticulum;Nucleoplasm,,,,,Centrosome (GO:0005813);Endoplasmic reticulum (GO:0005783);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,GVQW3,False,False,False,False,False,False,,7.988684687,0.244094488,,,,,,
ENSG00000179241,LDLRAD3,Approved,Cell Junctions,,,,,Cell Junctions,,,,,Cell Junctions (GO:0030054),cyto,FALSE,FALSE,False,FALSE,LDLRAD3,False,False,False,False,False,False,59.89612437,,,,,,,,
ENSG00000179242,CDH4,Supported,Plasma membrane,,,,Plasma membrane,,,,,,Plasma membrane (GO:0005886),cyto,FALSE,FALSE,False,FALSE,CDH4,False,False,False,False,False,False,54.15442545,,,,,,,,
ENSG00000179262,RAD23A,Enhanced,Nucleoplasm,Cytosol,,Cytosol;Nucleoplasm,,,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,RAD23A,False,False,False,False,False,False,57.52811542,,,,,,,,
ENSG00000179271,GADD45GIP1,Supported,Mitochondria,Nucleoplasm,,,Mitochondria;Nucleoplasm,,,Mitochondria,,,Mitochondria (GO:0005739);Nucleoplasm (GO:0005654),cell,TRUE,TRUE,False,FALSE,GADD45GIP1,False,False,False,False,False,False,52.05941954,,,,,,,,
ENSG00000179284,DAND5,Approved,Mitochondria,,Predicted to be secreted,,,Mitochondria,,,,,Mitochondria (GO:0005739),cyto,FALSE,FALSE,False,FALSE,DAND5,False,False,False,False,False,False,,7.562242424,0.08994709,,,,,,
ENSG00000179295,PTPN11,Supported,Nucleoli rim,Actin filaments;Cytosol;Nucleoplasm,,,Cytosol;Nucleoli rim;Nucleoplasm,Actin filaments,,Nucleoli rim,,,Actin filaments (GO:0015629);Cytosol (GO:0005829);Nucleoli rim (GO:0005730);Nucleoplasm (GO:0005654),cell,TRUE,TRUE,False,FALSE,PTPN11,False,False,False,False,False,False,51.81075033,,,,,,,,
ENSG00000179299,NSUN7,Approved,Vesicles,,,,,Vesicles,,Vesicles,,,Vesicles (GO:0043231),cyto,FALSE,TRUE,False,FALSE,NSUN7,False,False,False,False,False,False,,9.487840034,0.20055710300000001,,,,,,
ENSG00000179300,RTL3,Approved,Nucleoplasm,Golgi apparatus;Plasma membrane,,,,Golgi apparatus;Nucleoplasm;Plasma membrane,,Golgi apparatus,,,Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,TRUE,False,FALSE,RTL3,False,False,False,False,False,False,,8.891783703,0.444210526,,,,,,
ENSG00000179314,WSCD1,Approved,Nucleoplasm,Golgi apparatus,,,,Golgi apparatus;Nucleoplasm,,,,,Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,WSCD1,False,False,False,False,False,False,,9.167418146000001,0.052173912999999995,,,,,,
ENSG00000179335,CLK3,Supported,Nucleoplasm,Intermediate filaments,,,Nucleoplasm,,Intermediate filaments,,,,Intermediate filaments (GO:0045111);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,CLK3,False,False,False,False,False,False,43.49871036,9.317412614,0.388714734,,,,,,
ENSG00000179344,HLA-DQB1,Supported,Rods & Rings,Golgi apparatus,,,Rods & Rings,Golgi apparatus,,,,,Golgi apparatus (GO:0005794);Rods & Rings (),cyto,TRUE,FALSE,False,FALSE,HLA-DQB1,False,False,False,False,False,False,47.24912725,,,,,,,,
ENSG00000179348,GATA2,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,GATA2,False,False,False,False,False,False,56.78628733,8.906890596,0.622916667,,,,,,
ENSG00000179361,ARID3B,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,ARID3B,False,False,False,False,False,False,45.85991012,,,,,,,,
ENSG00000179364,PACS2,Approved,Mitochondria,,,,,Mitochondria,,,,,Mitochondria (GO:0005739),cyto,FALSE,FALSE,False,FALSE,PACS2,False,False,False,False,False,False,53.94945051,9.796039609,0.415073116,,,,,,
ENSG00000179387,ELMOD2,Approved,Cytosol;Nucleoli,Nucleoplasm,,,,Cytosol;Nucleoli;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoli (GO:0005730);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,ELMOD2,False,False,False,False,False,False,52.32850854,,,,,,,,
ENSG00000179388,EGR3,Uncertain,Nucleoplasm,Vesicles,,,,,Nucleoplasm;Vesicles,,,,Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,FALSE,False,FALSE,EGR3,False,False,False,False,False,False,,8.596189756000001,0.503875969,,,,,,
ENSG00000179399,GPC5,Approved,Nucleoplasm,Cytosol,,,,Cytosol;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,TRUE,GPC5,False,False,False,False,False,False,,9.159871337,0.124125874,,,,,,
ENSG00000179409,GEMIN4,Supported,Cytosol;Nuclear bodies,,,,Cytosol;Nuclear bodies,,,,,,Cytosol (GO:0005829);Nuclear bodies (GO:0016604),cell,TRUE,FALSE,False,FALSE,GEMIN4,False,False,False,False,False,False,47.20970023,,,,,,,,
ENSG00000179431,FJX1,Approved,Vesicles,,,,,Vesicles,,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,FALSE,FJX1,False,False,False,False,False,False,,8.77148947,0.15789473699999998,,,,,,
ENSG00000179455,MKRN3,Approved,Cytosol;Plasma membrane,Nucleoplasm,,,,Cytosol;Nucleoplasm;Plasma membrane,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,FALSE,False,FALSE,MKRN3,False,False,False,False,False,False,,8.985841937,0.333333333,,,,,,
ENSG00000179526,SHARPIN,Approved,Plasma membrane,Cytosol;Golgi apparatus,,,Cytosol,Golgi apparatus;Plasma membrane,,,,,Cytosol (GO:0005829);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),cyto,TRUE,FALSE,False,FALSE,SHARPIN,False,False,False,False,False,False,47.88594209,,,,,,,,
ENSG00000179528,LBX2,Approved,Nucleoplasm,Midbody,,,,Midbody;Nucleoplasm,,Nucleoplasm,,Midbody (biological definition),Midbody (GO:0030496);Nucleoplasm (GO:0005654),nuc,TRUE,TRUE,False,FALSE,LBX2,True,False,False,True,False,True,,7.62935662,0.525252525,,,,,,
ENSG00000179532,DNHD1,Approved,Cytokinetic bridge;Nucleoplasm,,,,,Cytokinetic bridge;Nucleoplasm,,Cytokinetic bridge;Nucleoplasm,,Cytokinetic bridge (biological definition),Cytokinetic bridge (GO:0045171);Nucleoplasm (GO:0005654),nuc,TRUE,TRUE,True,FALSE,DNHD1,True,False,True,False,False,True,,12.21462269,0.079107932,,,,,,
ENSG00000179542,SLITRK4,Uncertain,Microtubules,,,,,,Microtubules,,,,Microtubules (GO:0015630),cyto,FALSE,FALSE,False,FALSE,SLITRK4,False,False,False,False,False,False,55.2758634,,,,,,,,
ENSG00000179562,GCC1,Supported,Golgi apparatus,Cytosol;Plasma membrane,,Golgi apparatus,Cytosol,Plasma membrane,,,,,Cytosol (GO:0005829);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),cyto,TRUE,FALSE,False,FALSE,GCC1,False,False,False,False,False,False,46.07600343,9.5980525,0.429677419,,,,,,
ENSG00000179588,ZFPM1,Approved,Nucleoplasm,Cytosol;Vesicles,,,,Cytosol;Nucleoplasm;Vesicles,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,FALSE,False,FALSE,ZFPM1,False,False,False,False,False,False,46.8148078,,,,,,,,
ENSG00000179604,CDC42EP4,Supported,Actin filaments;Microtubules,Plasma membrane,,Actin filaments,Microtubules;Plasma membrane,,,,,,Actin filaments (GO:0015629);Microtubules (GO:0015630);Plasma membrane (GO:0005886),cyto,TRUE,FALSE,False,FALSE,CDC42EP4,False,False,False,False,False,False,52.49497834,,,,,,,,
ENSG00000179632,MAF1,Supported,Nucleoplasm,Nucleoli;Vesicles,,,Nucleoplasm,Nucleoli;Vesicles,,,,,Nucleoli (GO:0005730);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,FALSE,False,FALSE,MAF1,False,False,False,False,False,False,44.78060414,8.0,0.21484375,,,,,,
ENSG00000179750,APOBEC3B,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,APOBEC3B,False,False,False,False,False,False,47.23562097,,,,,,,,
ENSG00000179772,FOXS1,Approved,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,FOXS1,False,False,False,False,False,False,,8.366322214,0.493939394,,,,,,
ENSG00000179776,CDH5,Supported,Plasma membrane,Nuclear membrane;Nucleoplasm,,,Plasma membrane,Nuclear membrane;Nucleoplasm,,Nucleoplasm;Plasma membrane,,,Nuclear membrane (GO:0031965);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,TRUE,False,FALSE,CDH5,False,False,False,False,False,False,55.4764356,,,,,,,,
ENSG00000179820,MYADM,Approved,Nuclear speckles,,,,,Nuclear speckles,,,,,Nuclear speckles (GO:0016607),nuc,FALSE,FALSE,False,FALSE,MYADM,False,False,False,False,False,False,57.40003293,8.330916878,0.0,,,,,,
ENSG00000179832,MROH1,Approved,Nucleoplasm,Cytosol,,,,Cytosol;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,MROH1,False,False,False,False,False,False,54.27484739,10.68035952,0.021328457999999998,,,,,,
ENSG00000179841,AKAP5,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,TRUE,AKAP5,False,False,False,False,False,False,52.01346716,8.73809226,0.782201405,,,,,,
ENSG00000179855,GIPC3,Approved,Nucleoplasm,Golgi apparatus;Nuclear bodies,,,,Golgi apparatus;Nuclear bodies;Nucleoplasm,,,,,Golgi apparatus (GO:0005794);Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,GIPC3,False,False,False,False,False,False,46.88277129,8.285402219,0.201923077,,,,,,
ENSG00000179889,PDXDC1,Enhanced,Golgi apparatus;Vesicles,,,Golgi apparatus;Vesicles,,,,,,,Golgi apparatus (GO:0005794);Vesicles (GO:0043231),cyto,TRUE,FALSE,False,FALSE,PDXDC1,False,False,False,False,False,False,45.46632378,,,,,,,,
ENSG00000179918,SEPHS2,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,Nucleoplasm (GO:0005654),nuc,FALSE,TRUE,False,TRUE,SEPHS2,False,True,False,False,False,False,59.90157274,,,,,,,,
ENSG00000179943,FIZ1,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,FIZ1,False,False,False,False,False,False,53.43586435,8.95419631,0.290322581,,,,,,
ENSG00000179950,PUF60,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,PUF60,False,False,False,False,False,False,48.67427892,9.126704473,0.212880143,,,,,,
ENSG00000179958,DCTPP1,Approved,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,TRUE,DCTPP1,False,False,False,False,False,False,66.63789839,,,,,,,,
ENSG00000179965,ZNF771,Enhanced,Nucleoli;Nucleoplasm,,,Nucleoli;Nucleoplasm,,,,,Nucleoli;Nucleoplasm,,Nucleoli (GO:0005730);Nucleoplasm (GO:0005654),nuc,TRUE,TRUE,False,FALSE,ZNF771,False,True,False,False,False,False,52.03166387,,,,,,,,
ENSG00000179981,TSHZ1,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,TSHZ1,False,False,False,False,False,False,43.61250002,,,,,,,,
ENSG00000179988,PSTK,Approved,Actin filaments,Nuclear bodies;Nucleoli,,,,Actin filaments;Nuclear bodies;Nucleoli,,Nucleoli,,,Actin filaments (GO:0015629);Nuclear bodies (GO:0016604);Nucleoli (GO:0005730),cell,TRUE,TRUE,False,TRUE,PSTK,False,True,False,False,False,False,47.85286795,8.442943496,0.114942529,,,,,,
ENSG00000180008,SOCS4,Approved,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,SOCS4,False,False,False,False,False,False,,8.781359714,0.12272727300000001,,,,,,
ENSG00000180011,ZADH2,Approved,Vesicles,Golgi apparatus;Nucleoplasm,,,,Golgi apparatus;Nucleoplasm;Vesicles,,Golgi apparatus;Nucleoplasm;Vesicles,,,Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,TRUE,False,FALSE,ZADH2,False,False,False,False,False,False,53.53431127,,,,,,,,
ENSG00000180035,ZNF48,Approved,Mitochondria,,,,,Mitochondria,,Mitochondria,,,Mitochondria (GO:0005739),cyto,FALSE,TRUE,False,FALSE,ZNF48,False,True,False,False,False,False,53.86708576,9.271463028,0.6731391590000001,,,,,,
ENSG00000180089,TMEM86B,Uncertain,Centrosome,Midbody,,,,,Centrosome;Midbody,Midbody,,Midbody (biological definition),Centrosome (GO:0005813);Midbody (GO:0030496),cell,TRUE,FALSE,True,TRUE,TMEM86B,True,False,False,True,False,True,53.92690941,,,,,,,,
ENSG00000180096,Sep-01,Approved,Actin filaments,,,,,Actin filaments,,,,,Actin filaments (GO:0015629),cyto,FALSE,FALSE,False,FALSE,Sep-01,False,False,False,False,False,False,,8.519636253,0.18801089899999998,,,,,,
ENSG00000180104,EXOC3,Approved,Mitochondria;Nucleoplasm,,,,,Mitochondria;Nucleoplasm,,Mitochondria,,,Mitochondria (GO:0005739);Nucleoplasm (GO:0005654),cell,TRUE,TRUE,False,FALSE,EXOC3,False,False,False,False,False,False,48.47952833,9.541096615,0.055033557000000004,,,,,,
ENSG00000180113,TDRD6,Approved,Cytokinetic bridge;Microtubules;Mitotic spindle,Vesicles,,,,Cytokinetic bridge;Microtubules;Mitotic spindle;Vesicles,,,,Cytokinetic bridge (biological definition);Mitotic spindle (biological definition),Cytokinetic bridge (GO:0045171);Microtubules (GO:0015630);Mitotic spindle (GO:0072686);Vesicles (GO:0043231),cyto,TRUE,FALSE,False,FALSE,TDRD6,False,False,False,False,False,False,48.26765004,11.033422999999999,0.105438931,,,,,,
ENSG00000180182,MED14,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,TRUE,MED14,False,False,False,False,False,False,49.79614373,10.50581155,0.186382393,,,,,,
ENSG00000180185,FAHD1,Enhanced,Mitochondria,Nucleoplasm,,Mitochondria;Nucleoplasm,,,,,,,Mitochondria (GO:0005739);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,TRUE,FAHD1,False,False,False,False,False,False,64.08384381,7.807354922000001,0.017857143,,,,,,
ENSG00000180190,TDRP,Supported,Cytosol;Vesicles,,,,Cytosol,Vesicles,,,,,Cytosol (GO:0005829);Vesicles (GO:0043231),cyto,TRUE,FALSE,False,FALSE,TDRP,False,False,False,False,False,False,,7.5313814610000005,0.643243243,,,,,,
